hour_utc,constellation,n_catalogued,n_above,mean_simultaneous,max_simultaneous
2024-05-11T14:00:00Z,Globalstar,85,31,6.866666666666666,10
2024-05-11T14:00:00Z,Inmarsat,20,10,10.0,10
2024-05-11T14:00:00Z,Starlink,5914,1313,127.28333333333333,139
2024-05-11T14:00:00Z,OneWeb,634,124,20.583333333333332,23
2024-05-11T15:00:00Z,GPS,74,29,23.233333333333334,25
2024-05-11T15:00:00Z,GLONASS,143,56,48.983333333333334,51
2024-05-11T15:00:00Z,Galileo,27,10,6.9,9
2024-05-11T15:00:00Z,BeiDou,53,21,17.016666666666666,19
2024-05-11T15:00:00Z,NavIC,7,3,3.0,3
2024-05-11T15:00:00Z,QZSS,4,1,1.0,1
2024-05-11T15:00:00Z,Iridium,109,22,2.466666666666667,5
2024-05-11T15:00:00Z,Globalstar,85,23,4.883333333333334,7
2024-05-11T15:00:00Z,Inmarsat,20,10,10.0,10
2024-05-11T15:00:00Z,Starlink,5914,1352,132.55,150
2024-05-11T15:00:00Z,OneWeb,634,123,20.233333333333334,23
2024-05-11T16:00:00Z,GPS,74,30,27.45,29
2024-05-11T16:00:00Z,GLONASS,143,54,42.6,48
2024-05-11T16:00:00Z,Galileo,27,9,8.333333333333334,9
2024-05-11T16:00:00Z,BeiDou,53,16,15.533333333333333,16
2024-05-11T16:00:00Z,NavIC,7,3,3.0,3
2024-05-11T16:00:00Z,QZSS,4,1,0.38333333333333336,1
2024-05-11T16:00:00Z,Iridium,109,13,1.75,4
2024-05-11T16:00:00Z,Globalstar,85,30,7.283333333333333,11
2024-05-11T16:00:00Z,Inmarsat,20,10,10.0,10
2024-05-11T16:00:00Z,Starlink,5914,1342,130.71666666666667,151
2024-05-11T16:00:00Z,OneWeb,634,125,20.566666666666666,24
2024-05-11T17:00:00Z,GPS,74,32,26.4,30
2024-05-11T17:00:00Z,GLONASS,143,44,37.0,41
2024-05-11T17:00:00Z,Galileo,27,9,8.866666666666667,9
2024-05-11T17:00:00Z,BeiDou,53,19,14.416666666666666,17
2024-05-11T17:00:00Z,NavIC,7,3,3.0,3
2024-05-11T17:00:00Z,QZSS,4,0,0.0,0
2024-05-11T17:00:00Z,Iridium,109,23,2.4,6
2024-05-11T17:00:00Z,Globalstar,85,27,5.383333333333334,9
2024-05-11T17:00:00Z,Inmarsat,20,10,9.6,10
2024-05-11T17:00:00Z,Starlink,5914,1265,122.33333333333333,139
2024-05-11T17:00:00Z,OneWeb,634,123,20.7,24
2024-05-11T18:00:00Z,GPS,74,33,28.833333333333332,30
2024-05-11T18:00:00Z,GLONASS,143,38,30.35,33
2024-05-11T18:00:00Z,Galileo,27,10,7.5,8
2024-05-11T18:00:00Z,BeiDou,53,18,15.916666666666666,17
2024-05-11T18:00:00Z,NavIC,7,3,3.0,3
2024-05-11T18:00:00Z,QZSS,4,0,0.0,0
2024-05-11T18:00:00Z,Iridium,109,14,1.9333333333333333,4
2024-05-11T18:00:00Z,Globalstar,85,27,6.316666666666666,10
2024-05-11T18:00:00Z,Inmarsat,20,9,9.0,9
2024-05-11T18:00:00Z,Starlink,5914,1165,112.85,123
2024-05-11T18:00:00Z,OneWeb,634,122,20.466666666666665,24
2024-05-11T19:00:00Z,GPS,74,32,26.05,28
2024-05-11T19:00:00Z,GLONASS,143,40,31.4,34
2024-05-11T19:00:00Z,Galileo,27,8,7.666666666666667,8
2024-05-11T19:00:00Z,BeiDou,53,16,15.033333333333333,16
2024-05-11T19:00:00Z,NavIC,7,3,3.0,3
2024-05-11T19:00:00Z,QZSS,4,0,0.0,0
2024-05-11T19:00:00Z,Iridium,109,23,2.5833333333333335,5
2024-05-11T19:00:00Z,Globalstar,85,26,5.666666666666667,8
2024-05-11T19:00:00Z,Inmarsat,20,9,9.0,9
2024-05-11T19:00:00Z,Starlink,5914,1254,121.55,136
2024-05-11T19:00:00Z,OneWeb,634,125,20.816666666666666,24
2024-05-11T20:00:00Z,GPS,74,29,26.283333333333335,28
2024-05-11T20:00:00Z,GLONASS,143,33,27.883333333333333,30
2024-05-11T20:00:00Z,Galileo,27,8,7.066666666666666,8
2024-05-11T20:00:00Z,BeiDou,53,17,14.916666666666666,16
2024-05-11T20:00:00Z,NavIC,7,3,3.0,3
2024-05-11T20:00:00Z,QZSS,4,0,0.0,0
2024-05-11T20:00:00Z,Iridium,109,11,1.75,5
2024-05-11T20:00:00Z,Globalstar,85,28,5.666666666666667,11
2024-05-11T20:00:00Z,Inmarsat,20,9,9.0,9
2024-05-11T20:00:00Z,Starlink,5913,1241,124.1,140
2024-05-11T20:00:00Z,OneWeb,634,127,20.65,24
2024-05-11T21:00:00Z,GPS,74,24,21.5,24
2024-05-11T21:00:00Z,GLONASS,142,45,34.71666666666667,44
2024-05-11T21:00:00Z,Galileo,27,8,7.016666666666667,8
2024-05-11T21:00:00Z,BeiDou,53,18,16.266666666666666,17
2024-05-11T21:00:00Z,NavIC,7,3,3.0,3
2024-05-11T21:00:00Z,QZSS,4,0,0.0,0
2024-05-11T21:00:00Z,Iridium,109,22,2.6166666666666667,5
2024-05-11T21:00:00Z,Globalstar,85,27,5.733333333333333,10
2024-05-11T21:00:00Z,Inmarsat,20,9,9.0,9
2024-05-11T21:00:00Z,Starlink,5913,1235,119.88333333333334,135
2024-05-11T21:00:00Z,OneWeb,634,132,21.583333333333332,25
2024-05-11T22:00:00Z,GPS,74,19,16.066666666666666,19
2024-05-11T22:00:00Z,GLONASS,142,56,45.85,48
2024-05-11T22:00:00Z,Galileo,27,7,7.0,7
2024-05-11T22:00:00Z,BeiDou,53,18,15.5,17
2024-05-11T22:00:00Z,NavIC,7,3,3.0,3
2024-05-11T22:00:00Z,QZSS,4,1,0.7166666666666667,1
2024-05-11T22:00:00Z,Iridium,109,16,1.95,5
2024-05-11T22:00:00Z,Globalstar,85,26,4.7,7
2024-05-11T22:00:00Z,Inmarsat,20,9,9.0,9
2024-05-11T22:00:00Z,Starlink,5913,1179,115.95,127
2024-05-11T22:00:00Z,OneWeb,634,134,21.65,26
2024-05-11T23:00:00Z,GPS,74,18,15.233333333333333,18
2024-05-11T23:00:00Z,GLONASS,142,54,47.766666666666666,50
2024-05-11T23:00:00Z,Galileo,27,9,7.266666666666667,8
2024-05-11T23:00:00Z,BeiDou,53,18,16.183333333333334,17
2024-05-11T23:00:00Z,NavIC,7,3,3.0,3
2024-05-11T23:00:00Z,QZSS,4,1,1.0,1
2024-05-11T23:00:00Z,Iridium,109,24,3.1,5
2024-05-11T23:00:00Z,Globalstar,85,29,6.5,10
2024-05-11T23:00:00Z,Inmarsat,20,9,9.0,9
2024-05-11T23:00:00Z,Starlink,5913,1155,112.95,123
2024-05-11T23:00:00Z,OneWeb,634,128,21.133333333333333,24
2024-05-12T00:00:00Z,GPS,74,20,15.583333333333334,18
2024-05-12T00:00:00Z,GLONASS,142,53,43.81666666666667,46
2024-05-12T00:00:00Z,Galileo,27,10,7.883333333333334,9
2024-05-12T00:00:00Z,BeiDou,53,17,15.633333333333333,16
2024-05-12T00:00:00Z,NavIC,7,3,3.0,3
2024-05-12T00:00:00Z,QZSS,4,1,1.0,1
2024-05-12T00:00:00Z,Iridium,109,18,2.2666666666666666,4
2024-05-12T00:00:00Z,Globalstar,85,24,4.5,6
2024-05-12T00:00:00Z,Inmarsat,20,9,9.0,9
2024-05-12T00:00:00Z,Starlink,5913,1185,117.38333333333334,128
2024-05-12T00:00:00Z,OneWeb,634,132,21.166666666666668,26
2024-05-12T01:00:00Z,GPS,74,20,18.433333333333334,20
2024-05-12T01:00:00Z,GLONASS,142,48,40.516666666666666,44
2024-05-12T01:00:00Z,Galileo,27,10,9.316666666666666,10
2024-05-12T01:00:00Z,BeiDou,53,17,13.916666666666666,16
2024-05-12T01:00:00Z,NavIC,7,3,3.0,3
2024-05-12T01:00:00Z,QZSS,4,1,1.0,1
2024-05-12T01:00:00Z,Iridium,109,11,1.5333333333333334,3
2024-05-12T01:00:00Z,Globalstar,85,34,7.55,11
2024-05-12T01:00:00Z,Inmarsat,20,9,9.0,9
2024-05-12T01:00:00Z,Starlink,5913,1164,115.01666666666667,125
2024-05-12T01:00:00Z,OneWeb,634,125,20.466666666666665,23
2024-05-12T02:00:00Z,GPS,74,25,21.983333333333334,24
2024-05-12T02:00:00Z,GLONASS,142,40,31.883333333333333,34
2024-05-12T02:00:00Z,Galileo,27,11,8.666666666666666,10
2024-05-12T02:00:00Z,BeiDou,53,17,16.516666666666666,17
2024-05-12T02:00:00Z,NavIC,7,3,3.0,3
2024-05-12T02:00:00Z,QZSS,4,1,1.0,1
2024-05-12T02:00:00Z,Iridium,109,16,1.6666666666666667,4
2024-05-12T02:00:00Z,Globalstar,85,29,5.8,8
2024-05-12T02:00:00Z,Inmarsat,20,9,9.0,9
2024-05-12T02:00:00Z,Starlink,5913,1151,112.13333333333334,124
2024-05-12T02:00:00Z,OneWeb,634,129,20.716666666666665,25
2024-05-12T03:00:00Z,GPS,74,26,19.416666666666668,22
2024-05-12T03:00:00Z,GLONASS,142,43,35.55,39
2024-05-12T03:00:00Z,Galileo,27,10,7.716666666666667,9
2024-05-12T03:00:00Z,BeiDou,53,18,16.666666666666668,17
2024-05-12T03:00:00Z,NavIC,7,3,3.0,3
2024-05-12T03:00:00Z,QZSS,4,1,1.0,1
2024-05-12T03:00:00Z,Iridium,109,19,2.35,5
2024-05-12T03:00:00Z,Globalstar,85,33,7.2,11
2024-05-12T03:00:00Z,Inmarsat,20,9,9.0,9
2024-05-12T03:00:00Z,Starlink,5913,1189,117.21666666666667,131
2024-05-12T03:00:00Z,OneWeb,634,123,20.4,23
2024-05-12T04:00:00Z,GPS,74,22,20.85,22
2024-05-12T04:00:00Z,GLONASS,142,46,37.983333333333334,40
2024-05-12T04:00:00Z,Galileo,27,9,7.183333333333334,9
2024-05-12T04:00:00Z,BeiDou,53,18,15.75,17
2024-05-12T04:00:00Z,NavIC,7,3,3.0,3
2024-05-12T04:00:00Z,QZSS,4,1,1.0,1
2024-05-12T04:00:00Z,Iridium,109,19,2.0166666666666666,4
2024-05-12T04:00:00Z,Globalstar,85,30,6.4,9
2024-05-12T04:00:00Z,Inmarsat,20,9,9.0,9
2024-05-12T04:00:00Z,Starlink,5913,1216,120.85,132
2024-05-12T04:00:00Z,OneWeb,634,120,20.133333333333333,22
2024-05-12T05:00:00Z,GPS,74,22,17.6,22
2024-05-12T05:00:00Z,GLONASS,142,54,44.666666666666664,48
2024-05-12T05:00:00Z,Galileo,27,9,9.0,9
2024-05-12T05:00:00Z,BeiDou,53,18,17.283333333333335,18
2024-05-12T05:00:00Z,NavIC,7,3,3.0,3
2024-05-12T05:00:00Z,QZSS,4,1,1.0,1
2024-05-12T05:00:00Z,Iridium,109,19,2.05,5
2024-05-12T05:00:00Z,Globalstar,85,32,7.366666666666666,12
2024-05-12T05:00:00Z,Inmarsat,20,9,9.0,9
2024-05-12T05:00:00Z,Starlink,5913,1229,121.96666666666667,132
2024-05-12T05:00:00Z,OneWeb,634,128,21.083333333333332,25
2024-05-12T06:00:00Z,GPS,74,20,16.033333333333335,18
2024-05-12T06:00:00Z,GLONASS,142,62,50.9,56
2024-05-12T06:00:00Z,Galileo,27,10,8.95,9
2024-05-12T06:00:00Z,BeiDou,53,20,17.116666666666667,18
2024-05-12T06:00:00Z,NavIC,7,3,3.0,3
2024-05-12T06:00:00Z,QZSS,4,1,1.0,1
2024-05-12T06:00:00Z,Iridium,109,16,1.9833333333333334,4
2024-05-12T06:00:00Z,Globalstar,85,27,6.216666666666667,9
2024-05-12T06:00:00Z,Inmarsat,20,10,9.183333333333334,10
2024-05-12T06:00:00Z,Starlink,5913,1276,125.95,142
2024-05-12T06:00:00Z,OneWeb,634,137,21.683333333333334,25
2024-05-12T07:00:00Z,GPS,74,19,16.133333333333333,17
2024-05-12T07:00:00Z,GLONASS,142,63,55.983333333333334,59
2024-05-12T07:00:00Z,Galileo,27,11,9.2,10
2024-05-12T07:00:00Z,BeiDou,53,19,16.516666666666666,18
2024-05-12T07:00:00Z,NavIC,7,3,3.0,3
2024-05-12T07:00:00Z,QZSS,4,1,1.0,1
2024-05-12T07:00:00Z,Iridium,109,19,2.2,4
2024-05-12T07:00:00Z,Globalstar,85,31,6.533333333333333,9
2024-05-12T07:00:00Z,Inmarsat,20,10,10.0,10
2024-05-12T07:00:00Z,Starlink,5913,1333,130.51666666666668,143
2024-05-12T07:00:00Z,OneWeb,634,136,22.916666666666668,26
2024-05-12T08:00:00Z,GPS,74,20,16.95,18
2024-05-12T08:00:00Z,GLONASS,142,60,52.516666666666666,54
2024-05-12T08:00:00Z,Galileo,27,12,9.466666666666667,11
2024-05-12T08:00:00Z,BeiDou,53,17,16.65,17
2024-05-12T08:00:00Z,NavIC,7,3,3.0,3
2024-05-12T08:00:00Z,QZSS,4,1,1.0,1
2024-05-12T08:00:00Z,Iridium,109,14,1.6,4
2024-05-12T08:00:00Z,Globalstar,85,32,7.05,12
2024-05-12T08:00:00Z,Inmarsat,20,10,10.0,10
2024-05-12T08:00:00Z,Starlink,5913,1320,128.06666666666666,139
2024-05-12T08:00:00Z,OneWeb,634,138,23.216666666666665,27
2024-05-12T09:00:00Z,GPS,74,24,17.9,21
2024-05-12T09:00:00Z,GLONASS,141,58,48.31666666666667,53
2024-05-12T09:00:00Z,Galileo,27,11,10.366666666666667,11
2024-05-12T09:00:00Z,BeiDou,53,19,14.983333333333333,16
2024-05-12T09:00:00Z,NavIC,7,3,3.0,3
2024-05-12T09:00:00Z,QZSS,4,1,1.0,1
2024-05-12T09:00:00Z,Iridium,109,20,2.6166666666666667,4
2024-05-12T09:00:00Z,Globalstar,85,33,7.166666666666667,10
2024-05-12T09:00:00Z,Inmarsat,20,10,10.0,10
2024-05-12T09:00:00Z,Starlink,5913,1234,122.0,141
2024-05-12T09:00:00Z,OneWeb,634,144,23.566666666666666,26
2024-05-12T10:00:00Z,GPS,74,25,21.866666666666667,23
2024-05-12T10:00:00Z,GLONASS,142,50,37.85,43
2024-05-12T10:00:00Z,Galileo,27,11,8.766666666666667,10
2024-05-12T10:00:00Z,BeiDou,53,19,15.766666666666667,16
2024-05-12T10:00:00Z,NavIC,7,3,3.0,3
2024-05-12T10:00:00Z,QZSS,4,1,1.0,1
2024-05-12T10:00:00Z,Iridium,109,16,1.8166666666666667,4
2024-05-12T10:00:00Z,Globalstar,85,33,7.5,11
2024-05-12T10:00:00Z,Inmarsat,20,10,10.0,10
2024-05-12T10:00:00Z,Starlink,5913,1178,116.63333333333334,131
2024-05-12T10:00:00Z,OneWeb,634,135,21.3,26
2024-05-12T11:00:00Z,GPS,74,27,23.366666666666667,24
2024-05-12T11:00:00Z,GLONASS,142,46,37.05,40
2024-05-12T11:00:00Z,Galileo,27,10,7.466666666666667,8
2024-05-12T11:00:00Z,BeiDou,53,17,16.0,16
2024-05-12T11:00:00Z,NavIC,7,3,3.0,3
2024-05-12T11:00:00Z,QZSS,4,1,1.0,1
2024-05-12T11:00:00Z,Iridium,109,19,2.216666666666667,4
2024-05-12T11:00:00Z,Globalstar,85,30,7.233333333333333,10
2024-05-12T11:00:00Z,Inmarsat,20,10,10.0,10
2024-05-12T11:00:00Z,Starlink,5913,1226,121.8,142
2024-05-12T11:00:00Z,OneWeb,634,131,21.116666666666667,25
2024-05-12T12:00:00Z,GPS,74,25,22.766666666666666,24
2024-05-12T12:00:00Z,GLONASS,142,40,34.2,36
2024-05-12T12:00:00Z,Galileo,27,7,7.0,7
2024-05-12T12:00:00Z,BeiDou,53,19,16.366666666666667,18
2024-05-12T12:00:00Z,NavIC,7,3,3.0,3
2024-05-12T12:00:00Z,QZSS,4,1,1.0,1
2024-05-12T12:00:00Z,Iridium,109,18,2.183333333333333,5
2024-05-12T12:00:00Z,Globalstar,85,28,6.466666666666667,11
2024-05-12T12:00:00Z,Inmarsat,20,10,10.0,10
2024-05-12T12:00:00Z,Starlink,5913,1220,118.03333333333333,136
2024-05-12T12:00:00Z,OneWeb,634,133,21.416666666666668,25
2024-05-12T13:00:00Z,GPS,74,25,24.05,25
2024-05-12T13:00:00Z,GLONASS,142,44,33.766666666666666,38
2024-05-12T13:00:00Z,Galileo,27,8,6.583333333333333,8
2024-05-12T13:00:00Z,BeiDou,53,20,18.566666666666666,19
2024-05-12T13:00:00Z,NavIC,7,3,3.0,3
2024-05-12T13:00:00Z,QZSS,4,1,1.0,1
2024-05-12T13:00:00Z,Iridium,109,16,1.7833333333333334,4
2024-05-12T13:00:00Z,Globalstar,85,34,6.95,10
2024-05-12T13:00:00Z,Inmarsat,20,10,10.0,10
2024-05-12T13:00:00Z,Starlink,5913,1271,121.71666666666667,136
2024-05-12T13:00:00Z,OneWeb,634,124,20.233333333333334,23
2024-05-12T14:00:00Z,GPS,74,29,20.683333333333334,23
2024-05-12T14:00:00Z,GLONASS,141,51,42.083333333333336,44
2024-05-12T14:00:00Z,Galileo,27,7,6.0,6
2024-05-12T14:00:00Z,BeiDou,53,20,18.35,19
2024-05-12T14:00:00Z,NavIC,7,3,3.0,3
2024-05-12T14:00:00Z,QZSS,4,1,1.0,1
2024-05-12T14:00:00Z,Iridium,109,12,1.6333333333333333,4
2024-05-12T14:00:00Z,Globalstar,85,29,6.166666666666667,9
2024-05-12T14:00:00Z,Inmarsat,20,10,10.0,10
2024-05-12T14:00:00Z,Starlink,5913,1309,128.06666666666666,151
2024-05-12T14:00:00Z,OneWeb,634,126,20.516666666666666,24
2024-05-12T15:00:00Z,GPS,74,22,18.266666666666666,20
2024-05-12T15:00:00Z,GLONASS,141,51,43.38333333333333,45
2024-05-12T15:00:00Z,Galileo,27,10,8.583333333333334,10
2024-05-12T15:00:00Z,BeiDou,53,20,16.716666666666665,19
2024-05-12T15:00:00Z,NavIC,7,3,3.0,3
2024-05-12T15:00:00Z,QZSS,4,1,1.0,1
2024-05-12T15:00:00Z,Iridium,109,18,2.033333333333333,5
2024-05-12T15:00:00Z,Globalstar,85,28,5.216666666666667,10
2024-05-12T15:00:00Z,Inmarsat,20,10,10.0,10
2024-05-12T15:00:00Z,Starlink,5916,1327,131.91666666666666,149
2024-05-12T15:00:00Z,OneWeb,634,123,20.383333333333333,24
2024-05-12T16:00:00Z,GPS,74,24,21.033333333333335,23
2024-05-12T16:00:00Z,GLONASS,141,50,38.4,41
2024-05-12T16:00:00Z,Galileo,27,11,9.4,10
2024-05-12T16:00:00Z,BeiDou,53,18,15.733333333333333,16
2024-05-12T16:00:00Z,NavIC,7,3,3.0,3
2024-05-12T16:00:00Z,QZSS,4,1,1.0,1
2024-05-12T16:00:00Z,Iridium,109,18,2.3333333333333335,4
2024-05-12T16:00:00Z,Globalstar,85,30,6.2,11
2024-05-12T16:00:00Z,Inmarsat,20,10,9.416666666666666,10
2024-05-12T16:00:00Z,Starlink,5916,1332,128.93333333333334,158
2024-05-12T16:00:00Z,OneWeb,634,129,20.583333333333332,24
2024-05-12T17:00:00Z,GPS,74,27,22.9,27
2024-05-12T17:00:00Z,GLONASS,141,45,33.81666666666667,37
2024-05-12T17:00:00Z,Galileo,27,12,10.616666666666667,12
2024-05-12T17:00:00Z,BeiDou,53,20,15.233333333333333,18
2024-05-12T17:00:00Z,NavIC,7,3,3.0,3
2024-05-12T17:00:00Z,QZSS,4,1,1.0,1
2024-05-12T17:00:00Z,Iridium,109,18,1.9666666666666666,3
2024-05-12T17:00:00Z,Globalstar,85,28,6.6,10
2024-05-12T17:00:00Z,Inmarsat,20,9,8.183333333333334,9
2024-05-12T17:00:00Z,Starlink,5916,1231,119.7,132
2024-05-12T17:00:00Z,OneWeb,634,123,20.183333333333334,24
2024-05-12T18:00:00Z,GPS,74,34,27.733333333333334,30
2024-05-12T18:00:00Z,GLONASS,141,34,27.616666666666667,31
2024-05-12T18:00:00Z,Galileo,27,11,10.433333333333334,11
2024-05-12T18:00:00Z,BeiDou,53,18,16.45,17
2024-05-12T18:00:00Z,NavIC,7,3,3.0,3
2024-05-12T18:00:00Z,QZSS,4,1,1.0,1
2024-05-12T18:00:00Z,Iridium,109,17,2.15,4
2024-05-12T18:00:00Z,Globalstar,85,24,4.766666666666667,8
2024-05-12T18:00:00Z,Inmarsat,20,9,8.05,9
2024-05-12T18:00:00Z,Starlink,5916,1161,111.78333333333333,122
2024-05-12T18:00:00Z,OneWeb,634,125,20.733333333333334,26
2024-05-12T19:00:00Z,GPS,74,32,29.1,32
2024-05-12T19:00:00Z,GLONASS,141,33,29.716666666666665,32
2024-05-12T19:00:00Z,Galileo,27,11,8.866666666666667,11
2024-05-12T19:00:00Z,BeiDou,53,16,16.0,16
2024-05-12T19:00:00Z,NavIC,7,3,3.0,3
2024-05-12T19:00:00Z,QZSS,4,1,1.0,1
2024-05-12T19:00:00Z,Iridium,109,19,2.0166666666666666,4
2024-05-12T19:00:00Z,Globalstar,85,30,6.933333333333334,10
2024-05-12T19:00:00Z,Inmarsat,20,9,9.0,9
2024-05-12T19:00:00Z,Starlink,5916,1258,123.91666666666667,138
2024-05-12T19:00:00Z,OneWeb,634,123,20.633333333333333,24
2024-05-12T20:00:00Z,GPS,74,34,31.133333333333333,33
2024-05-12T20:00:00Z,GLONASS,141,38,30.95,32
2024-05-12T20:00:00Z,Galileo,27,9,7.233333333333333,8
2024-05-12T20:00:00Z,BeiDou,53,19,15.666666666666666,17
2024-05-12T20:00:00Z,NavIC,7,3,3.0,3
2024-05-12T20:00:00Z,QZSS,4,1,0.7833333333333333,1
2024-05-12T20:00:00Z,Iridium,109,16,2.2666666666666666,5
2024-05-12T20:00:00Z,Globalstar,85,23,5.05,9
2024-05-12T20:00:00Z,Inmarsat,20,9,9.0,9
2024-05-12T20:00:00Z,Starlink,5916,1244,123.66666666666667,137
2024-05-12T20:00:00Z,OneWeb,634,128,20.883333333333333,25
2024-05-12T21:00:00Z,GPS,74,31,25.316666666666666,28
2024-05-12T21:00:00Z,GLONASS,141,47,36.38333333333333,41
2024-05-12T21:00:00Z,Galileo,27,8,6.983333333333333,7
2024-05-12T21:00:00Z,BeiDou,53,21,18.95,20
2024-05-12T21:00:00Z,NavIC,7,3,3.0,3
2024-05-12T21:00:00Z,QZSS,4,0,0.0,0
2024-05-12T21:00:00Z,Iridium,109,18,2.0166666666666666,4
2024-05-12T21:00:00Z,Globalstar,85,24,5.65,11
2024-05-12T21:00:00Z,Inmarsat,20,10,9.283333333333333,10
2024-05-12T21:00:00Z,Starlink,5916,1229,121.23333333333333,132
2024-05-12T21:00:00Z,OneWeb,634,134,21.466666666666665,26
2024-05-12T22:00:00Z,GPS,74,23,19.45,22
2024-05-12T22:00:00Z,GLONASS,141,49,43.266666666666666,46
2024-05-12T22:00:00Z,Galileo,27,8,6.9,7
2024-05-12T22:00:00Z,BeiDou,53,20,18.583333333333332,20
2024-05-12T22:00:00Z,NavIC,7,3,3.0,3
2024-05-12T22:00:00Z,QZSS,4,0,0.0,0
2024-05-12T22:00:00Z,Iridium,109,22,2.8333333333333335,5
2024-05-12T22:00:00Z,Globalstar,85,24,5.233333333333333,10
2024-05-12T22:00:00Z,Inmarsat,20,10,10.0,10
2024-05-12T22:00:00Z,Starlink,5916,1152,113.65,124
2024-05-12T22:00:00Z,OneWeb,634,132,21.666666666666668,26
2024-05-12T23:00:00Z,GPS,74,22,20.4,22
2024-05-12T23:00:00Z,GLONASS,141,46,39.21666666666667,43
2024-05-12T23:00:00Z,Galileo,27,10,8.233333333333333,10
2024-05-12T23:00:00Z,BeiDou,53,20,17.233333333333334,18
2024-05-12T23:00:00Z,NavIC,7,3,3.0,3
2024-05-12T23:00:00Z,QZSS,4,1,0.2833333333333333,1
2024-05-12T23:00:00Z,Iridium,109,21,2.35,4
2024-05-12T23:00:00Z,Globalstar,85,27,6.0,10
2024-05-12T23:00:00Z,Inmarsat,20,10,10.0,10
2024-05-12T23:00:00Z,Starlink,5916,1173,113.51666666666667,127
2024-05-12T23:00:00Z,OneWeb,634,129,21.233333333333334,25
