satellite,norad_id,window,set_epoch,lead_h,t,radial_km,in_track_km,cross_km,altitude_km,speed_km_s
B,39451,storm,2024-05-10T21:52:05.883744Z,72.0,2024-05-13T21:52:05.883744Z,-0.23692576015368116,18.41762258674594,-0.06730043957283804,502.72727574703185,7.611102789914335
B,39451,storm,2024-05-10T21:52:05.883744Z,96.0,2024-05-14T21:52:05.883744Z,0.0629407590934342,22.3828179873288,-0.0897656793309789,502.72727574703185,7.611102789914335
B,39451,storm,2024-05-10T21:52:05.883744Z,120.0,2024-05-15T21:52:05.883744Z,0.42975310765138985,23.07898186297707,-0.03099627527687243,502.72727574703185,7.611102789914335
B,39451,storm,2024-05-10T21:52:05.883744Z,144.0,2024-05-16T21:52:05.883744Z,0.2907228736018297,21.779252277927764,0.04198118592532918,502.72727574703185,7.611102789914335
B,39451,storm,2024-05-10T21:52:05.883744Z,168.0,2024-05-17T21:52:05.883744Z,-0.45276153340461045,20.74258907189412,0.13509880453379353,502.72727574703185,7.611102789914335
B,39451,storm,2024-05-11T19:59:20.212512Z,6.0,2024-05-12T01:59:20.212512Z,0.06995243983372662,1.2890830169006853,-0.11361119546551168,502.63083930379435,7.61115612590296
B,39451,storm,2024-05-11T19:59:20.212512Z,12.0,2024-05-12T07:59:20.212512Z,0.04829885174807874,-0.8360080931918927,0.14134703165438436,502.63083930379435,7.61115612590296
B,39451,storm,2024-05-11T19:59:20.212512Z,24.0,2024-05-12T19:59:20.212512Z,0.06642631511709818,-2.7110380905627496,0.0229084830593711,502.63083930379435,7.61115612590296
B,39451,storm,2024-05-11T19:59:20.212512Z,36.0,2024-05-13T07:59:20.212512Z,0.12981907943492815,-7.000776915694765,-0.002652926454001836,502.63083930379435,7.61115612590296
B,39451,storm,2024-05-11T19:59:20.212512Z,48.0,2024-05-13T19:59:20.212512Z,0.061226071140651595,-13.618929363867714,-0.11446325534892754,502.63083930379435,7.61115612590296
B,39451,storm,2024-05-11T19:59:20.212512Z,72.0,2024-05-14T19:59:20.212512Z,0.07367827394114768,-33.41241915078254,-0.07496469491204749,502.63083930379435,7.61115612590296
B,39451,storm,2024-05-11T19:59:20.212512Z,96.0,2024-05-15T19:59:20.212512Z,0.4796828809943256,-62.15771492887248,0.06702092393391013,502.63083930379435,7.61115612590296
B,39451,storm,2024-05-11T19:59:20.212512Z,120.0,2024-05-16T19:59:20.212512Z,1.4538597159234072,-99.83348675998681,0.11199443572831136,502.63083930379435,7.61115612590296
B,39451,storm,2024-05-11T19:59:20.212512Z,144.0,2024-05-17T19:59:20.212512Z,2.412992613535195,-145.91871502296308,0.0014614751638362122,502.63083930379435,7.61115612590296
