hour_utc,constellation,n_catalogued,n_above,mean_simultaneous,max_simultaneous
2024-04-21T14:00:00Z,QZSS,5,0,0.0,0
2024-04-21T14:00:00Z,Iridium,109,16,2.066666666666667,4
2024-04-21T14:00:00Z,Globalstar,85,33,6.783333333333333,12
2024-04-21T14:00:00Z,Inmarsat,20,9,9.0,9
2024-04-21T14:00:00Z,Starlink,5819,1260,123.53333333333333,137
2024-04-21T14:00:00Z,OneWeb,634,126,20.916666666666668,24
2024-04-21T15:00:00Z,GPS,75,27,22.833333333333332,24
2024-04-21T15:00:00Z,GLONASS,141,46,29.383333333333333,38
2024-04-21T15:00:00Z,Galileo,28,6,6.0,6
2024-04-21T15:00:00Z,BeiDou,54,21,18.766666666666666,20
2024-04-21T15:00:00Z,NavIC,9,5,5.0,5
2024-04-21T15:00:00Z,QZSS,5,0,0.0,0
2024-04-21T15:00:00Z,Iridium,109,14,1.7333333333333334,3
2024-04-21T15:00:00Z,Globalstar,85,34,7.716666666666667,12
2024-04-21T15:00:00Z,Inmarsat,20,9,9.0,9
2024-04-21T15:00:00Z,Starlink,5819,1311,127.38333333333334,145
2024-04-21T15:00:00Z,OneWeb,634,126,20.766666666666666,24
2024-04-21T16:00:00Z,GPS,75,24,18.133333333333333,22
2024-04-21T16:00:00Z,GLONASS,141,51,40.75,47
2024-04-21T16:00:00Z,Galileo,28,10,6.833333333333333,9
2024-04-21T16:00:00Z,BeiDou,54,20,18.666666666666668,20
2024-04-21T16:00:00Z,NavIC,9,5,5.0,5
2024-04-21T16:00:00Z,QZSS,5,0,0.0,0
2024-04-21T16:00:00Z,Iridium,109,14,1.8833333333333333,4
2024-04-21T16:00:00Z,Globalstar,85,29,6.216666666666667,9
2024-04-21T16:00:00Z,Inmarsat,20,9,9.0,9
2024-04-21T16:00:00Z,Starlink,5819,1230,120.66666666666667,129
2024-04-21T16:00:00Z,OneWeb,634,121,19.7,23
2024-04-21T17:00:00Z,GPS,75,18,16.366666666666667,18
2024-04-21T17:00:00Z,GLONASS,141,59,50.266666666666666,54
2024-04-21T17:00:00Z,Galileo,28,10,9.0,10
2024-04-21T17:00:00Z,BeiDou,54,18,16.683333333333334,17
2024-04-21T17:00:00Z,NavIC,9,5,4.016666666666667,5
2024-04-21T17:00:00Z,QZSS,5,0,0.0,0
2024-04-21T17:00:00Z,Iridium,109,19,2.216666666666667,4
2024-04-21T17:00:00Z,Globalstar,85,31,7.666666666666667,13
2024-04-21T17:00:00Z,Inmarsat,20,9,9.0,9
2024-04-21T17:00:00Z,Starlink,5819,1225,119.3,136
2024-04-21T17:00:00Z,OneWeb,634,127,20.95,25
2024-04-21T18:00:00Z,GPS,75,21,16.983333333333334,18
2024-04-21T18:00:00Z,GLONASS,141,62,51.016666666666666,55
2024-04-21T18:00:00Z,Galileo,28,9,8.983333333333333,9
2024-04-21T18:00:00Z,BeiDou,54,18,15.883333333333333,17
2024-04-21T18:00:00Z,NavIC,9,5,4.233333333333333,5
2024-04-21T18:00:00Z,QZSS,5,0,0.0,0
2024-04-21T18:00:00Z,Iridium,109,13,1.6833333333333333,4
2024-04-21T18:00:00Z,Globalstar,85,28,6.3,10
2024-04-21T18:00:00Z,Inmarsat,20,9,9.0,9
2024-04-21T18:00:00Z,Starlink,5819,1171,115.25,128
2024-04-21T18:00:00Z,OneWeb,634,124,20.15,23
2024-04-21T19:00:00Z,GPS,75,24,19.733333333333334,21
2024-04-21T19:00:00Z,GLONASS,141,51,33.166666666666664,44
2024-04-21T19:00:00Z,Galileo,28,10,7.833333333333333,9
2024-04-21T19:00:00Z,BeiDou,54,19,16.3,18
2024-04-21T19:00:00Z,NavIC,9,5,5.0,5
2024-04-21T19:00:00Z,QZSS,5,0,0.0,0
2024-04-21T19:00:00Z,Iridium,109,22,2.4833333333333334,4
2024-04-21T19:00:00Z,Globalstar,85,29,6.633333333333334,10
2024-04-21T19:00:00Z,Inmarsat,20,9,9.0,9
2024-04-21T19:00:00Z,Starlink,5818,1214,121.03333333333333,136
2024-04-21T19:00:00Z,OneWeb,634,129,21.166666666666668,26
2024-04-21T20:00:00Z,GPS,75,26,19.916666666666668,22
2024-04-21T20:00:00Z,GLONASS,141,34,29.25,31
2024-04-21T20:00:00Z,Galileo,28,9,7.9,8
2024-04-21T20:00:00Z,BeiDou,54,17,16.033333333333335,17
2024-04-21T20:00:00Z,NavIC,9,5,5.0,5
2024-04-21T20:00:00Z,QZSS,5,0,0.0,0
2024-04-21T20:00:00Z,Iridium,109,14,1.9,4
2024-04-21T20:00:00Z,Globalstar,85,25,5.6,8
2024-04-21T20:00:00Z,Inmarsat,20,9,9.0,9
2024-04-21T20:00:00Z,Starlink,5818,1228,122.33333333333333,137
2024-04-21T20:00:00Z,OneWeb,634,126,20.533333333333335,26
2024-04-21T21:00:00Z,GPS,75,28,23.466666666666665,26
2024-04-21T21:00:00Z,GLONASS,141,33,28.15,30
2024-04-21T21:00:00Z,Galileo,28,9,7.1,8
2024-04-21T21:00:00Z,BeiDou,54,17,15.65,16
2024-04-21T21:00:00Z,NavIC,9,5,5.0,5
2024-04-21T21:00:00Z,QZSS,5,0,0.0,0
2024-04-21T21:00:00Z,Iridium,109,19,2.1666666666666665,4
2024-04-21T21:00:00Z,Globalstar,85,29,6.616666666666666,11
2024-04-21T21:00:00Z,Inmarsat,20,9,9.0,9
2024-04-21T21:00:00Z,Starlink,5818,1249,121.26666666666667,138
2024-04-21T21:00:00Z,OneWeb,634,129,20.816666666666666,24
2024-04-21T22:00:00Z,GPS,75,28,25.233333333333334,26
2024-04-21T22:00:00Z,GLONASS,141,38,31.35,34
2024-04-21T22:00:00Z,Galileo,28,7,7.0,7
2024-04-21T22:00:00Z,BeiDou,54,21,17.6,19
2024-04-21T22:00:00Z,NavIC,9,5,5.0,5
2024-04-21T22:00:00Z,QZSS,5,0,0.0,0
2024-04-21T22:00:00Z,Iridium,109,14,2.033333333333333,6
2024-04-21T22:00:00Z,Globalstar,85,26,5.116666666666666,8
2024-04-21T22:00:00Z,Inmarsat,20,9,9.0,9
2024-04-21T22:00:00Z,Starlink,5818,1242,123.6,136
2024-04-21T22:00:00Z,OneWeb,634,129,21.233333333333334,26
2024-04-21T23:00:00Z,GPS,75,23,18.616666666666667,22
2024-04-21T23:00:00Z,GLONASS,141,56,39.733333333333334,47
2024-04-21T23:00:00Z,Galileo,28,8,7.016666666666667,8
2024-04-21T23:00:00Z,BeiDou,54,20,19.15,20
2024-04-21T23:00:00Z,NavIC,9,5,5.0,5
2024-04-21T23:00:00Z,QZSS,5,0,0.0,0
2024-04-21T23:00:00Z,Iridium,109,21,2.316666666666667,6
2024-04-21T23:00:00Z,Globalstar,85,30,6.2,9
2024-04-21T23:00:00Z,Inmarsat,20,9,9.0,9
2024-04-21T23:00:00Z,Starlink,5818,1251,122.51666666666667,133
2024-04-21T23:00:00Z,OneWeb,634,130,21.05,24
2024-04-22T00:00:00Z,GPS,75,23,18.3,22
2024-04-22T00:00:00Z,GLONASS,141,60,53.38333333333333,57
2024-04-22T00:00:00Z,Galileo,28,9,7.4,8
2024-04-22T00:00:00Z,BeiDou,54,20,17.266666666666666,18
2024-04-22T00:00:00Z,NavIC,9,5,5.0,5
2024-04-22T00:00:00Z,QZSS,5,0,0.0,0
2024-04-22T00:00:00Z,Iridium,109,22,2.433333333333333,5
2024-04-22T00:00:00Z,Globalstar,85,26,5.65,10
2024-04-22T00:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T00:00:00Z,Starlink,5818,1214,119.85,133
2024-04-22T00:00:00Z,OneWeb,634,133,21.45,25
2024-04-22T01:00:00Z,GPS,75,24,21.1,22
2024-04-22T01:00:00Z,GLONASS,141,63,54.43333333333333,58
2024-04-22T01:00:00Z,Galileo,28,12,8.116666666666667,9
2024-04-22T01:00:00Z,BeiDou,54,19,16.616666666666667,18
2024-04-22T01:00:00Z,NavIC,9,5,5.0,5
2024-04-22T01:00:00Z,QZSS,5,0,0.0,0
2024-04-22T01:00:00Z,Iridium,109,26,3.1166666666666667,7
2024-04-22T01:00:00Z,Globalstar,85,31,6.883333333333334,12
2024-04-22T01:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T01:00:00Z,Starlink,5818,1182,114.55,126
2024-04-22T01:00:00Z,OneWeb,634,130,21.216666666666665,25
2024-04-22T02:00:00Z,GPS,75,25,22.216666666666665,24
2024-04-22T02:00:00Z,GLONASS,141,62,52.85,55
2024-04-22T02:00:00Z,Galileo,28,9,9.0,9
2024-04-22T02:00:00Z,BeiDou,54,16,13.666666666666666,15
2024-04-22T02:00:00Z,NavIC,9,5,5.0,5
2024-04-22T02:00:00Z,QZSS,5,0,0.0,0
2024-04-22T02:00:00Z,Iridium,109,20,2.3666666666666667,5
2024-04-22T02:00:00Z,Globalstar,85,24,4.9,8
2024-04-22T02:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T02:00:00Z,Starlink,5818,1116,107.98333333333333,118
2024-04-22T02:00:00Z,OneWeb,634,130,20.883333333333333,24
2024-04-22T03:00:00Z,GPS,75,28,22.25,24
2024-04-22T03:00:00Z,GLONASS,142,61,49.06666666666667,53
2024-04-22T03:00:00Z,Galileo,28,10,9.0,10
2024-04-22T03:00:00Z,BeiDou,54,17,13.516666666666667,16
2024-04-22T03:00:00Z,NavIC,9,5,5.0,5
2024-04-22T03:00:00Z,QZSS,5,0,0.0,0
2024-04-22T03:00:00Z,Iridium,109,11,1.25,3
2024-04-22T03:00:00Z,Globalstar,85,25,5.983333333333333,10
2024-04-22T03:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T03:00:00Z,Starlink,5818,1222,119.13333333333334,136
2024-04-22T03:00:00Z,OneWeb,634,125,20.3,23
2024-04-22T04:00:00Z,GPS,75,25,22.616666666666667,24
2024-04-22T04:00:00Z,GLONASS,142,56,43.03333333333333,47
2024-04-22T04:00:00Z,Galileo,28,10,8.383333333333333,9
2024-04-22T04:00:00Z,BeiDou,54,16,15.716666666666667,16
2024-04-22T04:00:00Z,NavIC,9,5,5.0,5
2024-04-22T04:00:00Z,QZSS,5,0,0.0,0
2024-04-22T04:00:00Z,Iridium,109,20,2.316666666666667,4
2024-04-22T04:00:00Z,Globalstar,85,23,4.383333333333334,9
2024-04-22T04:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T04:00:00Z,Starlink,5818,1236,123.03333333333333,134
2024-04-22T04:00:00Z,OneWeb,634,126,20.4,24
2024-04-22T05:00:00Z,GPS,75,25,22.366666666666667,23
2024-04-22T05:00:00Z,GLONASS,142,49,41.38333333333333,44
2024-04-22T05:00:00Z,Galileo,28,7,7.0,7
2024-04-22T05:00:00Z,BeiDou,54,17,16.066666666666666,17
2024-04-22T05:00:00Z,NavIC,9,5,5.0,5
2024-04-22T05:00:00Z,QZSS,5,0,0.0,0
2024-04-22T05:00:00Z,Iridium,109,19,2.05,6
2024-04-22T05:00:00Z,Globalstar,85,27,6.166666666666667,10
2024-04-22T05:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T05:00:00Z,Starlink,5818,1215,121.11666666666666,133
2024-04-22T05:00:00Z,OneWeb,634,128,20.483333333333334,25
2024-04-22T06:00:00Z,GPS,75,25,22.333333333333332,23
2024-04-22T06:00:00Z,GLONASS,142,49,40.71666666666667,43
2024-04-22T06:00:00Z,Galileo,28,9,8.483333333333333,9
2024-04-22T06:00:00Z,BeiDou,54,20,17.783333333333335,19
2024-04-22T06:00:00Z,NavIC,9,5,5.0,5
2024-04-22T06:00:00Z,QZSS,5,0,0.0,0
2024-04-22T06:00:00Z,Iridium,109,19,1.9333333333333333,5
2024-04-22T06:00:00Z,Globalstar,85,32,6.633333333333334,11
2024-04-22T06:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T06:00:00Z,Starlink,5818,1167,115.68333333333334,123
2024-04-22T06:00:00Z,OneWeb,634,123,20.333333333333332,24
2024-04-22T07:00:00Z,GPS,75,25,19.0,22
2024-04-22T07:00:00Z,GLONASS,142,58,48.583333333333336,54
2024-04-22T07:00:00Z,Galileo,28,10,8.966666666666667,9
2024-04-22T07:00:00Z,BeiDou,54,20,17.733333333333334,19
2024-04-22T07:00:00Z,NavIC,9,5,5.0,5
2024-04-22T07:00:00Z,QZSS,5,0,0.0,0
2024-04-22T07:00:00Z,Iridium,109,19,2.1666666666666665,4
2024-04-22T07:00:00Z,Globalstar,85,27,5.883333333333334,12
2024-04-22T07:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T07:00:00Z,Starlink,5818,1213,117.93333333333334,134
2024-04-22T07:00:00Z,OneWeb,634,130,21.166666666666668,27
2024-04-22T08:00:00Z,GPS,75,24,20.066666666666666,22
2024-04-22T08:00:00Z,GLONASS,142,60,50.1,53
2024-04-22T08:00:00Z,Galileo,28,10,9.216666666666667,10
2024-04-22T08:00:00Z,BeiDou,54,19,17.55,18
2024-04-22T08:00:00Z,NavIC,9,5,5.0,5
2024-04-22T08:00:00Z,QZSS,5,0,0.0,0
2024-04-22T08:00:00Z,Iridium,109,20,2.2333333333333334,4
2024-04-22T08:00:00Z,Globalstar,85,31,7.416666666666667,12
2024-04-22T08:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T08:00:00Z,Starlink,5818,1240,123.41666666666667,135
2024-04-22T08:00:00Z,OneWeb,634,137,22.233333333333334,27
2024-04-22T09:00:00Z,GPS,75,21,18.633333333333333,20
2024-04-22T09:00:00Z,GLONASS,142,58,47.233333333333334,51
2024-04-22T09:00:00Z,Galileo,28,10,9.233333333333333,10
2024-04-22T09:00:00Z,BeiDou,54,19,16.933333333333334,18
2024-04-22T09:00:00Z,NavIC,9,5,5.0,5
2024-04-22T09:00:00Z,QZSS,5,0,0.0,0
2024-04-22T09:00:00Z,Iridium,109,13,1.65,3
2024-04-22T09:00:00Z,Globalstar,85,29,5.783333333333333,10
2024-04-22T09:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T09:00:00Z,Starlink,5818,1148,114.56666666666666,122
2024-04-22T09:00:00Z,OneWeb,634,139,23.483333333333334,27
2024-04-22T10:00:00Z,GPS,75,21,18.716666666666665,20
2024-04-22T10:00:00Z,GLONASS,142,52,41.016666666666666,48
2024-04-22T10:00:00Z,Galileo,28,11,10.25,11
2024-04-22T10:00:00Z,BeiDou,54,19,14.766666666666667,17
2024-04-22T10:00:00Z,NavIC,9,5,5.0,5
2024-04-22T10:00:00Z,QZSS,5,0,0.0,0
2024-04-22T10:00:00Z,Iridium,109,17,2.1666666666666665,5
2024-04-22T10:00:00Z,Globalstar,85,37,8.016666666666667,12
2024-04-22T10:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T10:00:00Z,Starlink,5818,1107,108.85,117
2024-04-22T10:00:00Z,OneWeb,634,140,23.3,27
2024-04-22T11:00:00Z,GPS,75,28,20.783333333333335,26
2024-04-22T11:00:00Z,GLONASS,142,36,26.883333333333333,33
2024-04-22T11:00:00Z,Galileo,28,10,9.516666666666667,10
2024-04-22T11:00:00Z,BeiDou,54,18,15.616666666666667,16
2024-04-22T11:00:00Z,NavIC,9,5,5.0,5
2024-04-22T11:00:00Z,QZSS,5,0,0.0,0
2024-04-22T11:00:00Z,Iridium,109,16,1.9833333333333334,5
2024-04-22T11:00:00Z,Globalstar,85,26,5.483333333333333,9
2024-04-22T11:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T11:00:00Z,Starlink,5818,1176,116.6,130
2024-04-22T11:00:00Z,OneWeb,634,142,22.333333333333332,26
2024-04-22T12:00:00Z,GPS,75,31,24.416666666666668,26
2024-04-22T12:00:00Z,GLONASS,142,25,20.966666666666665,23
2024-04-22T12:00:00Z,Galileo,28,10,7.733333333333333,8
2024-04-22T12:00:00Z,BeiDou,54,16,15.4,16
2024-04-22T12:00:00Z,NavIC,9,5,5.0,5
2024-04-22T12:00:00Z,QZSS,5,0,0.0,0
2024-04-22T12:00:00Z,Iridium,109,19,2.0833333333333335,4
2024-04-22T12:00:00Z,Globalstar,85,31,7.266666666666667,11
2024-04-22T12:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T12:00:00Z,Starlink,5818,1214,121.58333333333333,136
2024-04-22T12:00:00Z,OneWeb,634,129,21.566666666666666,25
2024-04-22T13:00:00Z,GPS,75,28,26.533333333333335,27
2024-04-22T13:00:00Z,GLONASS,142,28,21.3,24
2024-04-22T13:00:00Z,Galileo,28,8,6.966666666666667,7
2024-04-22T13:00:00Z,BeiDou,54,16,15.066666666666666,16
2024-04-22T13:00:00Z,NavIC,9,5,5.0,5
2024-04-22T13:00:00Z,QZSS,5,0,0.0,0
2024-04-22T13:00:00Z,Iridium,109,17,2.066666666666667,4
2024-04-22T13:00:00Z,Globalstar,85,33,6.733333333333333,10
2024-04-22T13:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T13:00:00Z,Starlink,5818,1252,123.98333333333333,137
2024-04-22T13:00:00Z,OneWeb,634,128,21.283333333333335,24
2024-04-22T14:00:00Z,GPS,75,28,25.266666666666666,26
2024-04-22T14:00:00Z,GLONASS,142,37,26.95,32
2024-04-22T14:00:00Z,Galileo,28,8,6.983333333333333,8
2024-04-22T14:00:00Z,BeiDou,54,19,15.933333333333334,17
2024-04-22T14:00:00Z,NavIC,9,5,5.0,5
2024-04-22T14:00:00Z,QZSS,5,0,0.0,0
2024-04-22T14:00:00Z,Iridium,109,15,1.95,3
2024-04-22T14:00:00Z,Globalstar,85,30,7.05,10
2024-04-22T14:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T14:00:00Z,Starlink,5818,1281,123.13333333333334,138
2024-04-22T14:00:00Z,OneWeb,634,125,20.683333333333334,23
2024-04-22T15:00:00Z,GPS,75,28,24.75,26
2024-04-22T15:00:00Z,GLONASS,142,54,43.166666666666664,48
2024-04-22T15:00:00Z,Galileo,28,7,6.0,6
2024-04-22T15:00:00Z,BeiDou,54,20,16.883333333333333,18
2024-04-22T15:00:00Z,NavIC,9,5,5.0,5
2024-04-22T15:00:00Z,QZSS,5,0,0.0,0
2024-04-22T15:00:00Z,Iridium,109,16,1.9333333333333333,3
2024-04-22T15:00:00Z,Globalstar,85,32,7.283333333333333,9
2024-04-22T15:00:00Z,Inmarsat,20,9,9.0,9
2024-04-22T15:00:00Z,Starlink,5818,1284,124.93333333333334,140
2024-04-22T15:00:00Z,OneWeb,634,124,20.666666666666668,25
2024-04-22T16:00:00Z,GPS,75,26,20.416666666666668,23
2024-04-22T16:00:00Z,GLONASS,142,63,53.88333333333333,58
2024-04-22T16:00:00Z,Galileo,28,9,7.35,9
2024-04-22T16:00:00Z,BeiDou,54,19,17.5,18
2024-04-22T16:00:00Z,NavIC,9,5,4.95,5
2024-04-22T16:00:00Z,QZSS,5,0,0.0,0
2024-04-22T16:00:00Z,Iridium,109,13,1.6333333333333333,4
2024-04-22T16:00:00Z,Globalstar,85,31,7.3,13
2024-04-22T16:00:00Z,Inmarsat,20,10,9.2,10
2024-04-22T16:00:00Z,Starlink,5818,1238,123.15,134
2024-04-22T16:00:00Z,OneWeb,634,122,19.8,23
2024-04-22T17:00:00Z,GPS,75,22,17.0,19
2024-04-22T17:00:00Z,GLONASS,142,64,52.166666666666664,56
2024-04-22T17:00:00Z,Galileo,28,11,9.55,10
2024-04-22T17:00:00Z,BeiDou,54,18,16.233333333333334,17
2024-04-22T17:00:00Z,NavIC,9,4,4.0,4
2024-04-22T17:00:00Z,QZSS,5,0,0.0,0
2024-04-22T17:00:00Z,Iridium,109,18,2.066666666666667,6
2024-04-22T17:00:00Z,Globalstar,85,26,6.133333333333334,9
2024-04-22T17:00:00Z,Inmarsat,20,10,10.0,10
2024-04-22T17:00:00Z,Starlink,5818,1209,118.2,133
2024-04-22T17:00:00Z,OneWeb,634,123,20.766666666666666,24
2024-04-22T18:00:00Z,GPS,75,22,17.533333333333335,20
2024-04-22T18:00:00Z,GLONASS,142,58,45.733333333333334,54
2024-04-22T18:00:00Z,Galileo,28,14,10.933333333333334,13
2024-04-22T18:00:00Z,BeiDou,54,18,15.283333333333333,17
2024-04-22T18:00:00Z,NavIC,9,5,4.283333333333333,5
2024-04-22T18:00:00Z,QZSS,5,0,0.0,0
2024-04-22T18:00:00Z,Iridium,109,19,2.25,5
2024-04-22T18:00:00Z,Globalstar,85,33,7.366666666666666,11
2024-04-22T18:00:00Z,Inmarsat,20,10,10.0,10
2024-04-22T18:00:00Z,Starlink,5818,1143,111.55,128
2024-04-22T18:00:00Z,OneWeb,634,126,20.2,24
2024-04-22T19:00:00Z,GPS,75,25,22.65,24
2024-04-22T19:00:00Z,GLONASS,142,43,29.0,36
2024-04-22T19:00:00Z,Galileo,28,13,11.85,13
2024-04-22T19:00:00Z,BeiDou,54,18,15.933333333333334,17
2024-04-22T19:00:00Z,NavIC,9,5,5.0,5
2024-04-22T19:00:00Z,QZSS,5,0,0.0,0
2024-04-22T19:00:00Z,Iridium,109,20,2.316666666666667,4
2024-04-22T19:00:00Z,Globalstar,85,27,5.3,7
2024-04-22T19:00:00Z,Inmarsat,20,10,10.0,10
2024-04-22T19:00:00Z,Starlink,5810,1221,120.71666666666667,136
2024-04-22T19:00:00Z,OneWeb,634,126,21.066666666666666,25
2024-04-22T20:00:00Z,GPS,75,28,21.333333333333332,24
2024-04-22T20:00:00Z,GLONASS,142,36,29.933333333333334,31
2024-04-22T20:00:00Z,Galileo,28,12,10.516666666666667,12
2024-04-22T20:00:00Z,BeiDou,54,18,16.233333333333334,17
2024-04-22T20:00:00Z,NavIC,9,5,5.0,5
2024-04-22T20:00:00Z,QZSS,5,0,0.0,0
2024-04-22T20:00:00Z,Iridium,109,15,1.95,5
2024-04-22T20:00:00Z,Globalstar,85,31,7.183333333333334,11
2024-04-22T20:00:00Z,Inmarsat,20,10,10.0,10
2024-04-22T20:00:00Z,Starlink,5810,1277,127.68333333333334,146
2024-04-22T20:00:00Z,OneWeb,634,130,21.05,26
2024-04-22T21:00:00Z,GPS,75,25,23.066666666666666,25
2024-04-22T21:00:00Z,GLONASS,142,39,31.0,34
2024-04-22T21:00:00Z,Galileo,28,9,7.583333333333333,8
2024-04-22T21:00:00Z,BeiDou,54,18,17.166666666666668,18
2024-04-22T21:00:00Z,NavIC,9,5,5.0,5
2024-04-22T21:00:00Z,QZSS,5,0,0.0,0
2024-04-22T21:00:00Z,Iridium,109,20,2.433333333333333,4
2024-04-22T21:00:00Z,Globalstar,85,25,4.733333333333333,7
2024-04-22T21:00:00Z,Inmarsat,20,10,10.0,10
2024-04-22T21:00:00Z,Starlink,5810,1228,120.0,130
2024-04-22T21:00:00Z,OneWeb,634,126,20.45,23
2024-04-22T22:00:00Z,GPS,75,26,25.016666666666666,26
2024-04-22T22:00:00Z,GLONASS,142,46,35.11666666666667,40
2024-04-22T22:00:00Z,Galileo,28,7,6.983333333333333,7
2024-04-22T22:00:00Z,BeiDou,54,22,18.433333333333334,20
2024-04-22T22:00:00Z,NavIC,9,5,5.0,5
2024-04-22T22:00:00Z,QZSS,5,0,0.0,0
2024-04-22T22:00:00Z,Iridium,109,11,1.4666666666666666,3
2024-04-22T22:00:00Z,Globalstar,85,30,6.583333333333333,11
2024-04-22T22:00:00Z,Inmarsat,20,10,10.0,10
2024-04-22T22:00:00Z,Starlink,5810,1250,124.81666666666666,145
2024-04-22T22:00:00Z,OneWeb,634,133,21.616666666666667,26
2024-04-22T23:00:00Z,GPS,75,27,21.6,24
2024-04-22T23:00:00Z,GLONASS,142,58,46.96666666666667,51
2024-04-22T23:00:00Z,Galileo,28,7,7.0,7
2024-04-22T23:00:00Z,BeiDou,54,21,20.083333333333332,21
2024-04-22T23:00:00Z,NavIC,9,5,5.0,5
2024-04-22T23:00:00Z,QZSS,5,0,0.0,0
2024-04-22T23:00:00Z,Iridium,109,22,2.683333333333333,6
2024-04-22T23:00:00Z,Globalstar,85,24,5.016666666666667,10
2024-04-22T23:00:00Z,Inmarsat,20,10,10.0,10
2024-04-22T23:00:00Z,Starlink,5810,1211,119.0,129
2024-04-22T23:00:00Z,OneWeb,634,129,21.166666666666668,24
2024-04-23T00:00:00Z,GPS,75,25,19.95,22
2024-04-23T00:00:00Z,GLONASS,142,60,54.766666666666666,58
2024-04-23T00:00:00Z,Galileo,28,9,7.433333333333334,8
2024-04-23T00:00:00Z,BeiDou,54,22,18.866666666666667,21
2024-04-23T00:00:00Z,NavIC,9,5,5.0,5
2024-04-23T00:00:00Z,QZSS,5,0,0.0,0
2024-04-23T00:00:00Z,Iridium,109,24,3.15,8
2024-04-23T00:00:00Z,Globalstar,85,28,6.3,10
2024-04-23T00:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T00:00:00Z,Starlink,5810,1231,120.4,137
2024-04-23T00:00:00Z,OneWeb,634,130,21.666666666666668,24
2024-04-23T01:00:00Z,GPS,75,26,20.216666666666665,22
2024-04-23T01:00:00Z,GLONASS,142,65,52.71666666666667,57
2024-04-23T01:00:00Z,Galileo,28,10,9.066666666666666,10
2024-04-23T01:00:00Z,BeiDou,54,18,17.3,18
2024-04-23T01:00:00Z,NavIC,9,5,5.0,5
2024-04-23T01:00:00Z,QZSS,5,0,0.0,0
2024-04-23T01:00:00Z,Iridium,109,18,2.3333333333333335,4
2024-04-23T01:00:00Z,Globalstar,85,28,6.233333333333333,11
2024-04-23T01:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T01:00:00Z,Starlink,5810,1162,112.53333333333333,128
2024-04-23T01:00:00Z,OneWeb,634,128,21.0,24
2024-04-23T02:00:00Z,GPS,75,24,19.883333333333333,22
2024-04-23T02:00:00Z,GLONASS,142,58,47.46666666666667,50
2024-04-23T02:00:00Z,Galileo,28,13,8.45,11
2024-04-23T02:00:00Z,BeiDou,54,18,15.616666666666667,17
2024-04-23T02:00:00Z,NavIC,9,5,5.0,5
2024-04-23T02:00:00Z,QZSS,5,0,0.0,0
2024-04-23T02:00:00Z,Iridium,109,19,2.0,3
2024-04-23T02:00:00Z,Globalstar,85,23,5.05,8
2024-04-23T02:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T02:00:00Z,Starlink,5810,1132,109.95,121
2024-04-23T02:00:00Z,OneWeb,634,130,20.916666666666668,23
2024-04-23T03:00:00Z,GPS,75,22,19.733333333333334,21
2024-04-23T03:00:00Z,GLONASS,142,54,42.81666666666667,45
2024-04-23T03:00:00Z,Galileo,28,11,10.933333333333334,11
2024-04-23T03:00:00Z,BeiDou,53,18,15.6,18
2024-04-23T03:00:00Z,NavIC,9,5,5.0,5
2024-04-23T03:00:00Z,QZSS,5,0,0.0,0
2024-04-23T03:00:00Z,Iridium,109,13,1.8333333333333333,4
2024-04-23T03:00:00Z,Globalstar,85,26,6.116666666666666,9
2024-04-23T03:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T03:00:00Z,Starlink,5810,1191,115.9,133
2024-04-23T03:00:00Z,OneWeb,634,125,20.733333333333334,26
2024-04-23T04:00:00Z,GPS,75,25,20.733333333333334,22
2024-04-23T04:00:00Z,GLONASS,142,49,41.15,44
2024-04-23T04:00:00Z,Galileo,28,11,9.05,10
2024-04-23T04:00:00Z,BeiDou,53,16,15.95,16
2024-04-23T04:00:00Z,NavIC,9,5,5.0,5
2024-04-23T04:00:00Z,QZSS,5,0,0.0,0
2024-04-23T04:00:00Z,Iridium,109,19,2.1333333333333333,4
2024-04-23T04:00:00Z,Globalstar,85,22,4.166666666666667,8
2024-04-23T04:00:00Z,Inmarsat,20,10,10.0,10
2024-04-23T04:00:00Z,Starlink,5810,1265,126.1,133
2024-04-23T04:00:00Z,OneWeb,634,123,19.6,24
2024-04-23T05:00:00Z,GPS,75,26,21.8,23
2024-04-23T05:00:00Z,GLONASS,142,52,44.0,47
